status_id,user_id,status_text,truncated,is_quote,geo,created_at,retweeted_status_id,retweeted_user_id,retweeted_user_screen_name,reply_status_id,reply_user_id,screen_names,is_q,is_bot,avg_fact_score,opinion_community
1.34795E+18,8.29166E+17,"RT @JoyAnnReid: Trumpism is dangerous. Period. It has attracted terrorists, thug clubs and gangs and formed into religious cults like Q-Ano…",FALSE,FALSE,,1/9/2021 16:46:09,1.34794E+18,49698134,JoyAnnReid,,,FORCEBEWITHYOU1,FALSE,FALSE,4.71428571,0
1.34921E+18,17797381,RT @JoyAnnReid: Yup. A bunch of Republican members are gonna have to be removed for national security reasons. It would be insane to allow…,FALSE,TRUE,,1/13/2021 4:20:37,1.34921E+18,49698134,JoyAnnReid,,,MZBITCA,FALSE,FALSE,4.71428571,0
1.34785E+18,14369845,"RT @JoyAnnReid: If Trump retreats to Parler/Parlor or however it's spelled or 4CHAN or wherever else the lunatic far right plays, to plan f…",FALSE,FALSE,,1/9/2021 9:58:25,1.34774E+18,49698134,JoyAnnReid,,,DANIEL_MC,FALSE,FALSE,4.71428571,0
1.35535E+18,7.16429E+17,RT @JoyAnnReid: Tonight on @thereidout we played part of the video @mtgreenee claimed exonerated her of the allegations Rep. @CoriBush made…,FALSE,TRUE,,1/30/2021 2:49:11,1.35535E+18,49698134,JoyAnnReid,,,DEUTSCH29BLOG,FALSE,FALSE,4.71428571,0
1.35753E+18,1.22223E+18,"RT @clairecmc: Shocker. And by the way...the Q Anon Lady was supporting Q on December 4, 2020. Calling it “objective information” and “accu…",FALSE,TRUE,,2/5/2021 3:04:25,1.35749E+18,16160352,clairecmc,,,MUSIC_FAN2020 | FAN2020MUSIC,FALSE,FALSE,4.71428571,0
1.35486E+18,14369845,RT @clairecmc: Unity could start with 2 things: Republicans in Congress publicly stating that Biden won in a free and fair election. Removi…,FALSE,FALSE,,1/28/2021 18:14:24,1.35484E+18,16160352,clairecmc,,,DANIEL_MC,FALSE,FALSE,4.71428571,0
1.35499E+18,1.18952E+18,RT @clairecmc: Unity could start with 2 things: Republicans in Congress publicly stating that Biden won in a free and fair election. Removi…,FALSE,FALSE,,1/29/2021 2:57:52,1.35484E+18,16160352,clairecmc,,,THEWRITINGKIT,FALSE,FALSE,4.71428571,0
1.35742E+18,7.35794E+17,RT @clairecmc: She was spitting it AFTER she got elected. December 4 to be exact. She called an article “accurate” that said the Q Anon an…,FALSE,TRUE,,2/4/2021 20:20:03,1.35742E+18,16160352,clairecmc,,,KXB38272142,FALSE,FALSE,4.71428571,0
1.34967E+18,393438884,RT @clairecmc: I think we should not say her name. Just call her Q Anon woman.,FALSE,TRUE,,1/14/2021 10:59:53,1.34953E+18,16160352,clairecmc,,,COUGS5,FALSE,FALSE,4.71428571,0
1.34807E+18,402238294,RT @jaketapper: Hate Organizations involved in the U.S. Capitol Riots per this report:  Proud Boys; American Nationalist Party; American Gu…,FALSE,TRUE,,1/10/2021 0:48:23,1.34807E+18,14529929,jaketapper,,,BIG_DADDYDZ,FALSE,FALSE,4.71428571,0
1.34806E+18,3952728313,"RT @jaketapper: MAGA Cartoonist Ben Garrison, who has drawn racist, anti-Semitic, and pro-Q-Anon cartoons, was suspended for this one: http…",FALSE,FALSE,,1/10/2021 0:13:46,1.34806E+18,14529929,jaketapper,,,MIRRORBALLING,FALSE,FALSE,4.71428571,0
1.36401E+18,2233963072,"RT @jaketapper: Once you open the door to the Big Election Lie, next comes Q Anon, and then the traditional bigoted conspiracy theories roo…",FALSE,TRUE,,2/23/2021 0:15:46,1.36395E+18,14529929,jaketapper,,,PW_PWD,FALSE,FALSE,4.71428571,0
1.36422E+18,7.35794E+17,"RT @jaketapper: Once you open the door to the Big Election Lie, next comes Q Anon, and then the traditional bigoted conspiracy theories roo…",FALSE,TRUE,,2/23/2021 14:19:39,1.36395E+18,14529929,jaketapper,,,KXB38272142,FALSE,FALSE,4.71428571,0
1.36403E+18,55586960,"RT @jaketapper: Once you open the door to the Big Election Lie, next comes Q Anon, and then the traditional bigoted conspiracy theories roo…",FALSE,TRUE,,2/23/2021 1:33:43,1.36395E+18,14529929,jaketapper,,,JENNADONA,FALSE,FALSE,4.71428571,0
1.38406E+18,447619225,RT @SpiroAgnewGhost: Lin Wood needs to be involuntarily committed to a psychiatric hospital. He’s off the charts delusional &amp; conspicuously…,FALSE,FALSE,,4/19/2021 8:40:21,1.38394E+18,2323448533,SpiroAgnewGhost,,,JERSEYJON34,FALSE,FALSE,4.71428571,0
1.38228E+18,7.84159E+17,RT @SpiroAgnewGhost: There are still many millions of utterly delusional Q-anon Trump worshipping cult lunatics in America who are literall…,FALSE,FALSE,,4/14/2021 10:41:09,1.38221E+18,2323448533,SpiroAgnewGhost,,,AUSTINITE50,FALSE,FALSE,4.71428571,0
1.35501E+18,1.17547E+18,"RT @SpiroAgnewGhost: I will say it again. Q-anon, a collection of truly lost &amp; dangerously ignorant delusional lunatics, are a clear &amp; pres…",FALSE,FALSE,,1/29/2021 4:40:16,1.35492E+18,2323448533,SpiroAgnewGhost,,,HENSKEJOHN,FALSE,FALSE,4.71428571,0
1.34834E+18,1.22223E+18,"RT @SpiroAgnewGhost: I estimate there are 5-10 million Q-anon lunatics in America. Way, way, way more than I thought. That’s fucking scary.…",FALSE,FALSE,,1/10/2021 19:01:39,1.34834E+18,2323448533,SpiroAgnewGhost,,,MUSIC_FAN2020 | FAN2020MUSIC,FALSE,FALSE,4.71428571,0
1.34949E+18,298218792,RT @JoyAnnReid: Lauren Boebert -- a Q-anon cult member who tried to bully Capitol Police to let her skip the metal detectors AFTER the sieg…,FALSE,TRUE,,1/13/2021 23:01:25,1.34944E+18,49698134,JoyAnnReid,,,SORENMPETERSON,FALSE,FALSE,4.71428571,0
1.3495E+18,542328486,RT @JoyAnnReid: Lauren Boebert -- a Q-anon cult member who tried to bully Capitol Police to let her skip the metal detectors AFTER the sieg…,FALSE,TRUE,,1/13/2021 23:37:56,1.34944E+18,49698134,JoyAnnReid,,,OMGNZLZ,FALSE,FALSE,4.71428571,0
1.34947E+18,9.91827E+17,RT @JoyAnnReid: Lauren Boebert -- a Q-anon cult member who tried to bully Capitol Police to let her skip the metal detectors AFTER the sieg…,FALSE,TRUE,,1/13/2021 21:51:10,1.34944E+18,49698134,JoyAnnReid,,,RAFAFAN53,FALSE,FALSE,4.71428571,0
1.35023E+18,17027113,RT @electroboyusa: We're going after current #QAnon and all #MAGA members of Congress as well as @GOP members who opposed Trump's impeachme…,FALSE,FALSE,,1/16/2021 0:09:24,1.34999E+18,366498596,electroboyusa,,,GILLCO,FALSE,FALSE,4.71428571,0
1.35416E+18,3409934584,RT @electroboyusa: We're going after current #QAnon and all #MAGA members of Congress as well as @GOP members who opposed Trump's impeachme…,FALSE,FALSE,,1/26/2021 20:30:51,1.34999E+18,366498596,electroboyusa,,,TRUBLUMARIN,FALSE,FALSE,4.71428571,0
1.35322E+18,7.6593E+17,"RT @ananavarro: The Republican Party’s “big tent” has no room for folks like @cindymccain, @dougducey, @JeffFlake &amp; @RepLizCheney.   But ha…",FALSE,FALSE,,1/24/2021 6:05:40,1.35319E+18,19568591,ananavarro,,,ANAISNINSIANA,FALSE,FALSE,4.71428571,0
1.35319E+18,270588704,"RT @ananavarro: The Republican Party’s “big tent” has no room for folks like @cindymccain, @dougducey, @JeffFlake &amp; @RepLizCheney.   But ha…",FALSE,FALSE,,1/24/2021 4:10:33,1.35319E+18,19568591,ananavarro,,,CORYPUGA,FALSE,FALSE,4.71428571,0
1.35344E+18,1.22223E+18,"RT @ananavarro: The Republican Party’s “big tent” has no room for folks like @cindymccain, @dougducey, @JeffFlake &amp; @RepLizCheney.   But ha…",FALSE,FALSE,,1/24/2021 20:45:06,1.35319E+18,19568591,ananavarro,,,MUSIC_FAN2020 | FAN2020MUSIC,FALSE,FALSE,4.71428571,0
1.35743E+18,9.66434E+17,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/4/2021 20:51:36,1.35663E+18,16160352,clairecmc,,,JOHNCBRANCA1,FALSE,FALSE,4.71428571,0
1.35674E+18,393438884,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/2/2021 23:21:02,1.35663E+18,16160352,clairecmc,,,COUGS5,FALSE,FALSE,4.71428571,0
1.35705E+18,7.6593E+17,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/3/2021 19:19:55,1.35663E+18,16160352,clairecmc,,,ANAISNINSIANA,FALSE,FALSE,4.71428571,0
1.35679E+18,7.16429E+17,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/3/2021 2:21:13,1.35663E+18,16160352,clairecmc,,,DEUTSCH29BLOG,FALSE,FALSE,4.71428571,0
1.35695E+18,2850714455,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/3/2021 13:00:24,1.35663E+18,16160352,clairecmc,,,JKIAMSO,FALSE,FALSE,4.71428571,0
1.35669E+18,2548243027,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/2/2021 19:25:09,1.35663E+18,16160352,clairecmc,,,BLUMTGRLDEBBIE,FALSE,FALSE,4.71428571,0
1.35679E+18,7.38091E+17,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/3/2021 2:08:00,1.35663E+18,16160352,clairecmc,,,MZSANTOYOU73,FALSE,FALSE,4.71428571,0
1.35673E+18,2421352116,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/2/2021 22:40:12,1.35663E+18,16160352,clairecmc,,,HULIBOB,FALSE,FALSE,4.71428571,0
1.35675E+18,55586960,RT @clairecmc: It is beyond wild that the Republican Party is trying to decide who to support...Q Anon Lady or Liz Cheney. That this is a d…,FALSE,FALSE,,2/2/2021 23:24:29,1.35663E+18,16160352,clairecmc,,,JENNADONA,FALSE,FALSE,4.71428571,0
1.34871E+18,1.08578E+18,RT @krismeloche: Pierre Poilievre &amp; Leslyn Lewis literally tweet Q anon conspiracies but Conservatives don't have a MAGA problem😂,FALSE,FALSE,,1/11/2021 19:27:26,1.3487E+18,339724344,krismeloche,,,LAFARGERAIN,FALSE,FALSE,4.71428571,0
1.35748E+18,1.08578E+18,RT @Paulbyjove1: @denisebatters Just think of how Canadian taxpayers feel knowing we support thru tax deductible donations to your #Qanon @…,FALSE,FALSE,,2/5/2021 0:02:20,1.35735E+18,1.26963E+18,Paulbyjove1,,,LAFARGERAIN,FALSE,FALSE,4.71428571,0
1.37473E+18,618146629,RT @RealDLHughley: Of course Republicans want the mentally ill to have access to guns! Who else would believe all that #QAnon bullshit? #Te…,FALSE,FALSE,,3/24/2021 14:41:10,1.3747E+18,58529612,RealDLHughley,,,LLIUS12,FALSE,FALSE,4.71428571,0
1.35312E+18,1.1084E+18,"RT @SnodgrassforWI: The people who spent four years spewing racist, classist, xenophobic, Q-Anon hate and nonsense want me to not be so div…",FALSE,FALSE,,1/23/2021 23:19:16,1.3531E+18,9.86199E+17,SnodgrassforWI,,,WI4PETE,FALSE,FALSE,4.71428571,0
1.37553E+18,7.97948E+17,"RT @EpochTimes: 2 family members of Lt. #GenFlynn sued #CNN, asserting a report connecting them to the #QAnon movement constituted defamati…",FALSE,FALSE,,3/26/2021 19:14:25,1.37552E+18,29097819,EpochTimes,,,KERRIKU1,FALSE,FALSE,4.71428571,1
1.37197E+18,291477944,"RT @AlexPadilla4CA: The Republican recall attempt in California is led by a coalition of national Republicans, anti-vaxxers, Q-Anon conspir…",FALSE,FALSE,,3/16/2021 23:38:13,1.37197E+18,82489457,AlexPadilla4CA,,,BEAUMONDS,FALSE,FALSE,4.71428571,0
1.33716E+18,1932944796,RT @JasonIsbell: Y’all weird asses are like alt-country Q-Anon or some shit. BBQ-Anon,FALSE,TRUE,,12/10/2020 22:04:52,1.33716E+18,27179932,JasonIsbell,,,COLINMOUTH,FALSE,FALSE,4.71428571,0
1.36173E+18,1.12595E+18,RT @taradublinrocks: QUEEN #StaceyPlaskett #TheView https://t.co/4w7XWfCmFZ,FALSE,TRUE,,2/16/2021 17:32:29,1.36172E+18,51241418,taradublinrocks,,,GRANNYLOVESALL1,FALSE,FALSE,4.71428571,0
1.35607E+18,1061799512,RT @kathygriffin: Update! She has two IG (not Twitter) accounts. “fit_patriot_mom” and “https://t.co/83Gm33feIW.1776”. Now a bunch of Q ano…,FALSE,FALSE,,2/1/2021 2:36:27,1.35594E+18,21148293,kathygriffin,,,RIGBYDAN,FALSE,FALSE,4.71428571,0
1.35102E+18,7.73622E+17,RT @geokaren: Oh I am soooooo down with this.   Lemme get my wallet.  Grab yours too.,FALSE,TRUE,,1/18/2021 4:10:51,1.35084E+18,18190887,geokaren,,,MICKEYMEENAN,FALSE,FALSE,4.71428571,0
1.34874E+18,154266955,RT @PattyArquette: @LindseyGrahamSC Remember when Flynn was pardoned by Trump after lying to the FBI  in the Russia investigation? Then he…,FALSE,FALSE,,1/11/2021 21:24:29,1.34873E+18,122533830,PattyArquette,,,AQUALUNASAT,FALSE,FALSE,4.71428571,0
1.35422E+18,88787331,RT @DavidLy50171905: There's no low to which Fox News would not descend.,FALSE,TRUE,,1/27/2021 0:23:58,1.35422E+18,8.80498E+17,DavidLy50171905,,,BONNIECARLSON,FALSE,FALSE,4.71428571,0
1.38994E+18,3193608420,"RT @usambovu: Jake Tapper : ""If they're willing to lie about Joe Biden wanting to steal your hamburgers, and Q-Anon, and the Big Lie about…",FALSE,FALSE,,5/5/2021 13:35:38,1.3898E+18,1.24092E+18,usambovu,,,GEORGERYGREG,FALSE,FALSE,4.71428571,0
1.39026E+18,1061799512,RT @FullFrontalSamB: Almost all of Matt’s Republican colleagues are keeping quiet about the story. While Q-Anon followers claim they're all…,FALSE,FALSE,,5/6/2021 10:42:37,1.39013E+18,3420477195,FullFrontalSamB,,,RIGBYDAN,FALSE,FALSE,4.71428571,0
1.34988E+18,8.42787E+17,RT @Burgwinkle: Howdy! I’m the Q Anon Shaman! Welcome to Playbook!,FALSE,FALSE,,1/15/2021 0:31:21,1.34974E+18,31077933,Burgwinkle,,,IAMAPBD,FALSE,FALSE,4.71428571,0
1.35524E+18,618146629,RT @RealDLHughley: Black ppl don’t need a #QAnon to make shit up about horrible things happening! Cuz our reality is bad enough! #TeamDl,FALSE,FALSE,,1/29/2021 19:39:32,1.35523E+18,58529612,RealDLHughley,,,LLIUS12,FALSE,FALSE,4.71428571,0
1.35748E+18,1.08578E+18,RT @Paulbyjove1: @denisebatters Just think of how Canadian taxpayers feel knowing we support thru tax deductible donations to your #Qanon @…,FALSE,FALSE,,2/5/2021 0:02:20,1.35735E+18,1.26963E+18,Paulbyjove1,,,LAFARGERAIN,FALSE,FALSE,4.71428571,0
1.32836E+18,1.08578E+18,"RT @sunnshiiny: Because this sounds crazy, I’ve taken screen shots to demonstrate I’m not losing a grip on reality.   Q’Anon members are be…",FALSE,TRUE,,11/16/2020 15:33:23,1.32818E+18,1919994211,sunnshiiny,,,LAFARGERAIN,FALSE,FALSE,4.71428571,0
1.35648E+18,112743625,RT @GarrettHaake: McConnell opening fire on a fellow Republican (at least one who isn’t trying to primary one of his Senators) is INCREDIBL…,FALSE,TRUE,,2/2/2021 6:08:21,1.35642E+18,47991586,GarrettHaake,,,ROBERTGCOULTER,FALSE,FALSE,4.71428571,0
1.37266E+18,52491611,RT @MisterJuly: wow.... WOW... @EvelynPR — should we start a #FactAnon podcast? lol this is insane. I bet we could get @Poynter onboard. We…,FALSE,TRUE,,3/18/2021 21:41:53,1.37266E+18,19942351,MisterJuly,,,EVELYNPR,FALSE,FALSE,4.71428571,0
1.38678E+18,36280337,"RT @michikokakutani: Foreign-based actors, principally in China and Russia, are spreading online disinformation rooted in QAnon conspiracy…",FALSE,FALSE,,4/26/2021 20:38:53,1.38678E+18,78400475,michikokakutani,,,DATAINPUT,FALSE,FALSE,4.71428571,0
1.33937E+18,1.22229E+18,RT @ProjectLincoln: This is how #QAnon operates. Read this and learn.,FALSE,TRUE,,12/17/2020 0:55:59,1.33927E+18,1.20523E+18,ProjectLincoln,,,BEVSMIT56672373,FALSE,FALSE,4.71428571,0
1.35778E+18,7.60625E+17,RT @PdespoPatricia: I donated tonight. Must stop the insane,FALSE,TRUE,,2/5/2021 20:10:07,1.35608E+18,992000534,PdespoPatricia,,,BOJACP,FALSE,FALSE,4.71428571,0
1.33437E+18,1.17421E+18,RT @AmoneyResists: Twitter often compels us not to post about certain things out of a fear of legitimizing or dignifying them by giving the…,FALSE,FALSE,,12/3/2020 5:14:28,1.33435E+18,7.39844E+17,AmoneyResists,,,MJLOUDMOUTH1,FALSE,FALSE,4.71428571,0
1.35529E+18,479246462,"RT @Cernovich: They've yet to explain with Russian collusion is less insane than Q Anon. I rejected both of those hysterias, fyi. But they…",FALSE,FALSE,,1/29/2021 23:20:12,1.35529E+18,358545917,Cernovich,,,LEVINE2001,FALSE,FALSE,4.71428571,1
1.34811E+18,52491611,RT @FJGonzalez57: Jorge Quesada is the retired FBI agent who has been pushing the lie that antifa led the the storming of the Capitol since…,FALSE,TRUE,,1/10/2021 3:49:56,1.3481E+18,1.3186E+18,FJGonzalez57,,,EVELYNPR,FALSE,FALSE,4.71428571,0
1.34043E+18,64667809,"RT @RepRiggleman: Yes, Mr Tapper. He is  Let’s break it down Barney style:   Conspiracy theorists defraud Americans   Flynn and Powell are…",FALSE,TRUE,,12/19/2020 22:54:35,1.34042E+18,1.0805E+18,RepRiggleman,,,GULTENCIMEN,FALSE,FALSE,4.71428571,0
1.34863E+18,16471906,"RT @ThePubliusUSA: Rep. Boebert - the newly-elected, Q'Anon believing, Glock touting, Congresswoman from Colorado - must be expelled from C…",FALSE,FALSE,,1/11/2021 14:11:13,1.34863E+18,1.11383E+18,ThePubliusUSA,,,TOMSWORKBENCH,FALSE,FALSE,4.71428571,0
1.33026E+18,3193608420,RT @SweetFnLucifer: To be completely honest: I don't give a shit if we were childhood best friends or my blood is in your veins. If you sup…,FALSE,FALSE,,11/21/2020 21:16:46,1.33014E+18,1157143663,SweetFnLucifer,,,GEORGERYGREG,FALSE,FALSE,4.71428571,0
1.38619E+18,7.73622E+17,"RT @BombshellDAILY: VIOLENT CANDIDATE CONSIDERS SENATE RUN Mark McCloskey, who rose to national prominence after he was seen pointing an as…",FALSE,FALSE,,4/25/2021 5:24:25,1.38494E+18,1.04598E+18,BombshellDAILY,,,MICKEYMEENAN,FALSE,FALSE,4.71428571,0
1.35716E+18,17095121,RT @SisterRoma: Kevin McCarthy (Q-CA) is a liar and a danger to democracy. My fucking cat knows what Q-Anon is. @GOPLeader,FALSE,FALSE,,2/4/2021 3:11:35,1.35716E+18,23524337,SisterRoma,,,SFLEETUCKER,FALSE,FALSE,4.71428571,0
1.34535E+18,1.22229E+18,RT @kurtbardella: #QAnon will do to McCarthy what the Tea Party did to Boehner/Cantor.,FALSE,TRUE,,1/2/2021 12:24:03,1.34523E+18,18208368,kurtbardella,,,BEVSMIT56672373,FALSE,FALSE,4.71428571,0
1.35009E+18,546014806,RT @DerekCressman: Q’Anon shaman is using the ‘Trump told me to’ defense.    This provides great evidence for the Senate trial.   https://t…,FALSE,FALSE,,1/15/2021 14:42:47,1.34991E+18,32671625,DerekCressman,,,DANTOUJOURS,FALSE,FALSE,4.71428571,0
1.34706E+18,1.17421E+18,"RT @rizzoTK: Q-Anon Congresswoman Marjorie Taylor Greene attacks ""fact-checkers"" for saying Dominion machines were not hacked. They weren't…",FALSE,FALSE,,1/7/2021 6:00:45,1.34706E+18,259800864,rizzoTK,,,MJLOUDMOUTH1,FALSE,FALSE,4.71428571,0
1.32802E+18,32751501,RT @TheDemCoalition: He won!  #TrumpConceded  Now let’s win the Senate too.  https://t.co/KufgNHp6pt,FALSE,FALSE,,11/15/2020 16:55:13,1.32799E+18,7.13839E+17,TheDemCoalition,,,MTWITTY_ONESC,FALSE,FALSE,4.71428571,0
1.37727E+18,3604284915,RT @Matt4VA: #QAnon really must be livid about the sex trafficking of @mattgaetz,FALSE,FALSE,,3/31/2021 14:30:58,1.37709E+18,2260532041,Matt4VA,,,INDYGIRL31,FALSE,FALSE,4.71428571,0
1.33564E+18,758354929,"RT @Only4RM: This is the guy who's supposed to know everything, all the secrets. To keep us safe. But he pretends to be clueless re an elec…",FALSE,TRUE,,12/6/2020 17:57:42,1.33564E+18,60841112,Only4RM,,,MSBLCKROCK,FALSE,FALSE,4.71428571,0
1.39023E+18,7.60625E+17,"RT @usambovu: Jake Tapper : ""If they're willing to lie about Joe Biden wanting to steal your hamburgers, and Q-Anon, and the Big Lie about…",FALSE,FALSE,,5/6/2021 9:01:57,1.3898E+18,1.24092E+18,usambovu,,,BOJACP,FALSE,FALSE,4.71428571,0
1.34886E+18,1.12595E+18,"RT @ThePubliusUSA: Rep. Boebert - the newly-elected, Q'Anon believing, Glock touting, Congresswoman from Colorado - must be expelled from C…",FALSE,FALSE,,1/12/2021 5:03:21,1.34863E+18,1.11383E+18,ThePubliusUSA,,,GRANNYLOVESALL1,FALSE,FALSE,4.71428571,0
1.3555E+18,15635227,"RT @LeapingRobot: With regard to the shattering of Q-Anon belief systems, I'm surprised to not see more references to this https://t.co/CS0…",FALSE,FALSE,,1/30/2021 13:09:25,1.35525E+18,180159310,LeapingRobot,,,DONALDTAYLORII,FALSE,FALSE,4.71428571,0
1.35674E+18,1061799512,RT @TeamPelosi: Republicans either rejected a formal platform in 2020 because they were embarrassed to claim their #QAnon allegiance public…,FALSE,FALSE,,2/2/2021 23:09:57,1.3567E+18,2461810448,TeamPelosi,,,RIGBYDAN,FALSE,FALSE,4.71428571,0
1.35159E+18,330759494,"RT @jacobinmag: To combat the appeal of QAnon, you have to understand that you’re not dealing with a political movement, but with a cult. h…",FALSE,FALSE,,1/19/2021 17:51:51,1.35159E+18,170254080,jacobinmag,,,T_POST7,FALSE,FALSE,4.71428571,0
1.34844E+18,1368511634,RT @MSheridan62: @Bill_Maxwell_ That's not a Trump video. It's a Q-Anon video put together with cuts from a bunch of different Trump speech…,FALSE,FALSE,,1/11/2021 1:06:50,1.34839E+18,709530206,MSheridan62,,,JIMAND3RS,FALSE,FALSE,4.71428571,0
1.34918E+18,7.73622E+17,RT @mog7546: #QAnon Congresswoman Lauren #Boebert Was in a Standoff With Capitol Police After Her Bag Set Off Metal Detectors  In her first…,FALSE,FALSE,,1/13/2021 2:03:01,1.34916E+18,270921976,mog7546,,,MICKEYMEENAN,FALSE,FALSE,4.71428571,0
1.36291E+18,820467930,RT @MalcolmNance: NOTE: Nutty disgraced former Navy officer @jackposobiec who was kicked out of the service for helping invent ##Pizzagate…,FALSE,FALSE,,2/19/2021 23:35:25,1.36288E+18,2573480784,MalcolmNance,,,RHONEWYNEGUY,FALSE,FALSE,4.71428571,0
1.35269E+18,1.12595E+18,RT @kozski: @laurenboebert @GunOwners You you support American terrorism. Is this why you’re begging for money?  https://t.co/awuwh57ssC,FALSE,FALSE,,1/22/2021 19:04:20,1.35269E+18,479688250,kozski,,,GRANNYLOVESALL1,FALSE,FALSE,4.71428571,0
1.38343E+18,88787331,RT @mog7546: SICK WHITE SUPREMACISTS/#QAnon/#MAGA  Local men charged in 'RITUAL SACRIFICE' at white supremacist camp in #Georgia  #PatrikMa…,FALSE,FALSE,,4/17/2021 14:38:51,1.38343E+18,270921976,mog7546,,,BONNIECARLSON,FALSE,FALSE,4.71428571,0
1.36782E+18,16471906,RT @HuffmanForNC: Coup Attempts   Jan 6th - failed Mar 4th - failed  Joe Biden is still President.   Sorry #MAGA and #Qanon terrorists.,FALSE,FALSE,,3/5/2021 13:06:52,1.36781E+18,9.41755E+17,HuffmanForNC,,,TOMSWORKBENCH,FALSE,FALSE,4.71428571,0
1.38419E+18,820467930,"RT @FrankFigliuzzi1: A must read - Report: China, Russia fueling QAnon conspiracy theories #QAnon  https://t.co/tJj9JDet75",FALSE,FALSE,,4/19/2021 16:54:53,1.38416E+18,9.29823E+17,FrankFigliuzzi1,,,RHONEWYNEGUY,FALSE,FALSE,4.71428571,0
1.33069E+18,18467184,"RT @SweetFnLucifer: Anyone who tries to sell you a pardon of Trump under the pretext of ""healing the nation"" is an alt-Reich sympathizer. T…",FALSE,FALSE,,11/23/2020 1:56:25,1.33069E+18,1157143663,SweetFnLucifer,,,DATAHEAD68,FALSE,FALSE,4.71428571,0
1.35758E+18,85413139,"RT @YesYoureRacist: If Democrats' message in 2022 is ""Republicans are the party of Q-Anon"" and Republicans' message is ""Democrats said they…",FALSE,FALSE,,2/5/2021 6:25:45,1.35742E+18,858924511,YesYoureRacist,,,YUNGPERRIER,FALSE,FALSE,4.71428571,0
1.34732E+18,7.73622E+17,RT @waltermasterson: Meet Jacob Chansley aka Jake Angeli. He is the domestic terrorist wanted by the FBI. The right is trying to claim he i…,FALSE,FALSE,,1/7/2021 22:57:47,1.3473E+18,21962767,waltermasterson,,,MICKEYMEENAN,FALSE,FALSE,4.71428571,0
1.33927E+18,1112341675,RT @ProjectLincoln: This is how #QAnon operates. Read this and learn.,FALSE,TRUE,,12/16/2020 17:59:22,1.33927E+18,1.20523E+18,ProjectLincoln,,,WALTERS429B,FALSE,FALSE,4.71428571,0
1.382E+18,618146629,"RT @MalcolmNance: PSA: Folks, Who is @MichaelSSmithII &amp; why is he publicly offering cash bribes to “journalists” for info on me &amp; some imag…",FALSE,TRUE,,4/13/2021 15:51:01,1.38195E+18,2573480784,MalcolmNance,,,LLIUS12,FALSE,FALSE,4.71428571,0
1.36659E+18,32443518,RT @mog7546: Democratic veteran challenges ‘twisted’ #QAnon-promoting Greene  #MarcusFlowers in bid to unseat Republican U.S. Rep. #Marjori…,FALSE,FALSE,,3/2/2021 3:29:49,1.36641E+18,270921976,mog7546,,,STORMDANCER_36,FALSE,TRUE,4.71428571,0
1.34865E+18,1.08578E+18,"RT @ThePubliusUSA: Rep. Boebert - the newly-elected, Q'Anon believing, Glock touting, Congresswoman from Colorado - must be expelled from C…",FALSE,FALSE,,1/11/2021 15:07:23,1.34863E+18,1.11383E+18,ThePubliusUSA,,,LAFARGERAIN,FALSE,FALSE,4.71428571,0
1.36693E+18,1.12595E+18,"RT @bigeasy_mag: When “Q Anon” ramblings become mainstream, be wary, and be informed. Get the vaccine. It’s as safe as they could make it.…",FALSE,FALSE,,3/3/2021 2:10:14,1.36693E+18,9.94069E+17,bigeasy_mag,,,GRANNYLOVESALL1,FALSE,FALSE,4.71428571,0
1.35195E+18,16494393,"RT @RachelBitecofer: Wait, Q'Anon was all bullshit?! https://t.co/iWZV5vstIh",FALSE,FALSE,,1/20/2021 17:37:39,1.35195E+18,764187379,RachelBitecofer,,,PILGRIM76,FALSE,FALSE,4.71428571,0
1.35614E+18,554072075,RT @CultExpert: Follow the money! #QAnon is psyop. Greene is grave danger for all! https://t.co/JWcwOVMwwq,FALSE,TRUE,,2/1/2021 7:13:04,1.35591E+18,137369407,CultExpert,,,HUCKKEN,FALSE,FALSE,4.71428571,0
1.37153E+18,443292823,"RT @COWildheart3: @tedcruz Glad to see you and your protege @laurenboebert - Q’Bert not only share a passion and belief of Q’Anon, zero bel…",FALSE,FALSE,,3/15/2021 18:29:25,1.3705E+18,1.31945E+18,COWildheart3,,,KIFFABEAD,FALSE,FALSE,4.71428571,0
